Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,14/04/2024,8.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,14/04/2024,72.5,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,14/04/2024,2370.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,14/04/2024,1021.76,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,14/04/2024,1026.35,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,14/04/2024,25.9,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,14/04/2024,12.47,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,14/04/2024,23.0,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,14/04/2024,16.32,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,14/04/2024,15.44,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,14/04/2024,11.21,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,14/04/2024,4.3,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,15/04/2024,-4.7,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,15/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,15/04/2024,340.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,15/04/2024,0.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,15/04/2024,4.68,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,15/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,15/04/2024,10.3519,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,15/04/2024,85.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,15/04/2024,62.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,15/04/2024,73.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,15/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,15/04/2024,78.3,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,15/04/2024,2524.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,15/04/2024,1023.96,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,15/04/2024,1028.59,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,15/04/2024,36.5,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,15/04/2024,9.35,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,15/04/2024,16.48,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,15/04/2024,15.09,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,15/04/2024,14.14,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,15/04/2024,12.45,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,15/04/2024,11.9,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,16/04/2024,-4.0,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,16/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,16/04/2024,9.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,16/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,16/04/2024,3.99,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,16/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,16/04/2024,8.3347,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,16/04/2024,87.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,16/04/2024,55.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,16/04/2024,67.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,16/04/2024,6.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,16/04/2024,62.8,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,16/04/2024,1960.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,16/04/2024,1022.08,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,16/04/2024,1026.71,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,16/04/2024,46.3,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,16/04/2024,7.23,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,16/04/2024,15.38,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,16/04/2024,13.89,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,16/04/2024,13.38,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,16/04/2024,11.77,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,16/04/2024,14.3,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,17/04/2024,-4.3,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,17/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,17/04/2024,59.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,17/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,17/04/2024,4.33,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,17/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,17/04/2024,8.5512,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,17/04/2024,83.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,17/04/2024,52.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,17/04/2024,69.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,17/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,17/04/2024,64.2,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,17/04/2024,2319.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,17/04/2024,1018.39,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,17/04/2024,1023.0,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,17/04/2024,50.7,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,17/04/2024,7.73,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,17/04/2024,17.26,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,17/04/2024,13.77,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,17/04/2024,13.36,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,17/04/2024,9.81,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,17/04/2024,15.9,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,18/04/2024,-5.0,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,18/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,18/04/2024,36.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,18/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,18/04/2024,5.0,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,18/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,18/04/2024,10.7352,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,18/04/2024,73.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,18/04/2024,52.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,18/04/2024,64.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,18/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,18/04/2024,80.4,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,18/04/2024,2571.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,18/04/2024,1016.6,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,18/04/2024,1021.2,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,18/04/2024,50.1,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,18/04/2024,6.95,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,18/04/2024,17.98,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,18/04/2024,14.18,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,18/04/2024,13.79,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,18/04/2024,10.85,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,18/04/2024,16.7,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,19/04/2024,-5.7,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,19/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,19/04/2024,61.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,19/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,19/04/2024,5.68,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,19/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,19/04/2024,11.2189,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,19/04/2024,81.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,19/04/2024,44.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,19/04/2024,60.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,19/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,19/04/2024,83.7,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,19/04/2024,2611.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,19/04/2024,1013.95,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,19/04/2024,1018.5,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,19/04/2024,39.7,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,19/04/2024,8.25,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,19/04/2024,24.49,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,19/04/2024,17.01,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,19/04/2024,16.32,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,19/04/2024,10.87,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,19/04/2024,12.7,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,20/04/2024,-6.1,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,20/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,20/04/2024,54.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,20/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,20/04/2024,6.09,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,20/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,20/04/2024,11.2022,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,20/04/2024,74.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,20/04/2024,37.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,20/04/2024,55.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,20/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,20/04/2024,83.3,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,20/04/2024,2647.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,20/04/2024,1013.89,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,20/04/2024,1018.44,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,20/04/2024,47.1,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,20/04/2024,6.55,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,20/04/2024,22.35,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,20/04/2024,16.2,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,20/04/2024,15.98,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,20/04/2024,11.42,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,20/04/2024,15.5,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,21/04/2024,-6.0,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,21/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,21/04/2024,53.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,21/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,21/04/2024,5.97,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,21/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,21/04/2024,11.1856,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,21/04/2024,72.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,21/04/2024,41.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,21/04/2024,57.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,21/04/2024,6.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,21/04/2024,82.9,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,21/04/2024,2710.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,21/04/2024,1014.03,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,21/04/2024,1018.6,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,21/04/2024,57.1,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,21/04/2024,6.23,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,21/04/2024,19.98,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,21/04/2024,15.31,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,21/04/2024,14.87,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,21/04/2024,11.33,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,21/04/2024,20.8,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,22/04/2024,-5.9,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,22/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,22/04/2024,51.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,22/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,22/04/2024,5.94,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,22/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,22/04/2024,11.1856,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,22/04/2024,65.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,22/04/2024,34.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,22/04/2024,52.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,22/04/2024,6.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,22/04/2024,82.6,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,22/04/2024,2728.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,22/04/2024,1017.93,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,22/04/2024,1022.54,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,22/04/2024,60.3,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,22/04/2024,3.57,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,22/04/2024,18.16,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,22/04/2024,13.98,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,22/04/2024,13.41,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,22/04/2024,10.01,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,22/04/2024,20.5,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,23/04/2024,-4.5,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,23/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,23/04/2024,22.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,23/04/2024,0.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,23/04/2024,4.51,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,23/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,23/04/2024,10.0851,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,23/04/2024,83.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,23/04/2024,55.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,23/04/2024,68.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,23/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,23/04/2024,74.2,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,23/04/2024,2523.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,23/04/2024,1020.66,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,23/04/2024,1025.31,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,23/04/2024,41.8,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,23/04/2024,6.53,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,23/04/2024,16.16,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,23/04/2024,12.83,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,23/04/2024,12.25,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,23/04/2024,8.26,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,23/04/2024,11.5,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,24/04/2024,-4.0,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,24/04/2024,0.0,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,24/04/2024,343.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,24/04/2024,0.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,24/04/2024,4.05,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,24/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,24/04/2024,10.5186,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,24/04/2024,86.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,24/04/2024,52.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,24/04/2024,71.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,24/04/2024,7.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,24/04/2024,77.2,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,24/04/2024,2307.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,24/04/2024,1018.65,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,24/04/2024,1023.29,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,24/04/2024,35.0,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,24/04/2024,6.97,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,24/04/2024,16.28,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,24/04/2024,12.89,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,24/04/2024,12.26,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,24/04/2024,7.88,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,24/04/2024,8.0,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,25/04/2024,2.9,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,25/04/2024,5.4,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,25/04/2024,282.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,25/04/2024,270.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,25/04/2024,2.53,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,25/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,25/04/2024,3.5005,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,25/04/2024,93.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,25/04/2024,73.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,25/04/2024,86.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,25/04/2024,6.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,25/04/2024,25.6,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,25/04/2024,1417.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,25/04/2024,1009.02,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,25/04/2024,1013.6,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,25/04/2024,34.3,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,25/04/2024,9.88,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,25/04/2024,15.96,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,25/04/2024,12.59,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,25/04/2024,12.21,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,25/04/2024,10.74,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,25/04/2024,5.9,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,26/04/2024,20.2,1
CIS Ferrol,Chuvia,L/m2,PP_SUM_1.5m,26/04/2024,21.6,1
CIS Ferrol,Dirección do refacho a 10m,º,DV_CONDICION_10m,26/04/2024,57.0,1
CIS Ferrol,Dirección do vento predominante a 10m,º,DVP_MODA_10m,26/04/2024,45.0,1
CIS Ferrol,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,26/04/2024,1.36,1
CIS Ferrol,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,26/04/2024,0.0,1
CIS Ferrol,Horas de sol,h,HSOL_SUM_1.5m,26/04/2024,0.75,1
CIS Ferrol,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,26/04/2024,93.0,1
CIS Ferrol,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,26/04/2024,72.0,1
CIS Ferrol,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,26/04/2024,88.0,1
CIS Ferrol,Índice Ultravioleta máximo,-,IUVX_MAX_1.5m,26/04/2024,4.0,1
CIS Ferrol,Insolación,%,INS_RATIO_1.5m,26/04/2024,5.5,1
CIS Ferrol,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,26/04/2024,696.0,1
CIS Ferrol,Presión,hPa,PR_AVG_1.5m,26/04/2024,1000.43,1
CIS Ferrol,Presión reducida,hPa,PRED_AVG_1.5m,26/04/2024,1005.0,1
CIS Ferrol,Refacho máximo a 10m,km/h,VV_MAX_10m,26/04/2024,30.5,1
CIS Ferrol,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,26/04/2024,8.87,1
CIS Ferrol,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,26/04/2024,13.53,1
CIS Ferrol,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,26/04/2024,11.0,1
CIS Ferrol,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,26/04/2024,10.85,1
CIS Ferrol,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,26/04/2024,8.93,1
CIS Ferrol,Velocidade do vento a 10m,km/h,VV_AVG_10m,26/04/2024,6.1,1
CIS Ferrol,Balance hídrico,L/m2,BH_SUM_1.5m,27/04/2024,22.2,1
